file_name,label,status,subfolder
id10683#LiuMxzOZ374#002924#003040.mp4,1,train,dataset-real/train
id10689#KZIY_Rpi0ug#006171#006426.mp4,1,val,dataset-real/train
id10814#B4KPQcYg_xc#004787#004881.mp4,1,train,dataset-real/train
id10006#VaFNI2T9PTA#000656#000738.mp4,1,train,dataset-real/train
id10997#4K_g_l9Gvrc#006060#006278.mp4,1,train,dataset-real/train
id10720#BDIRZNlE5lg#003801#003992.mp4,1,train,dataset-real/train
id11246#fE2iWoYjjH8#008000#008443.mp4,1,train,dataset-real/train
id10999#gW7lenfc4yw#002032#002203.mp4,1,train,dataset-real/train
id10105#vJSc3FB4US0#028552#028894.mp4,1,train,dataset-real/train
id10785#oWvwZOsSQnQ#002509#002700.mp4,1,train,dataset-real/train
id10715#oYzKZelxKDI#001951#002362.mp4,1,train,dataset-real/train
id10197#YYygit4jVbY#001615#001715.mp4,1,train,dataset-real/train
id10225#xOlm69WCj4M#005662#005821.mp4,1,train,dataset-real/train
id10905#cevM52fwmh8#023594#023752.mp4,1,train,dataset-real/train
id10104#iFjHb85iGJY#010338#010500.mp4,1,train,dataset-real/train
id10036#EAsTZq6lLHI#003355#003527.mp4,1,train,dataset-real/train
id10218#YUFjR_Pgx28#006065#006310.mp4,1,train,dataset-real/train
id10409#pVdXhl74oqw#000917#001328.mp4,1,train,dataset-real/train
id10038#TwTFfOEifPU#003553#003666.mp4,1,train,dataset-real/train
id10814#B4KPQcYg_xc#001871#001977.mp4,1,val,dataset-real/train
id10345#eFZzhwgI50I#006608#006738.mp4,1,train,dataset-real/train
id10570#e64p0tyTJWc#006363#006477.mp4,1,train,dataset-real/train
id10872#w7CfqmaKgn0#004689#004933.mp4,1,train,dataset-real/train
id10411#1hEvqYi9kkk#003913#004070.mp4,1,val,dataset-real/train
id10757#ffCkm0WA_Tg#005931#006083.mp4,1,val,dataset-real/train
id10757#Yta0Nrl7-fo#006907#007154.mp4,1,train,dataset-real/train
id10652#dVz8R7ixi-w#001352#001483.mp4,1,train,dataset-real/train
id10142#bCN4w8Vn8V8#000287#000393.mp4,1,train,dataset-real/train
id10311#2iZQFpRit3E#005670#006332.mp4,1,train,dataset-real/train
id10721#w3oqhrgpjxs#000116#000312.mp4,1,train,dataset-real/train
id10568#4ngJFREfZVI#008309#008527.mp4,1,train,dataset-real/train
id11087#q7xxJIiRNoM#009171#009276.mp4,1,test,dataset-real/train
id10603#lAz0Cby3soY#001767#002296.mp4,1,train,dataset-real/train
id10964#Qe_EYIYVh8I#000802#001082.mp4,1,train,dataset-real/train
id10838#BEOISoSqXqU#001342#001444.mp4,1,train,dataset-real/train
id11184#latwmP7vkr8#003068#003168.mp4,1,train,dataset-real/train
id10314#mQKN0BlVDBA#000147#000747.mp4,1,train,dataset-real/train
id10144#RWLa_-Z0KN4#008082#008212.mp4,1,test,dataset-real/train
id10624#0OhQQseudCs#000396#000546.mp4,1,train,dataset-real/train
id10720#rxHoObDQXIo#004542#004679.mp4,1,train,dataset-real/train
id10218#r2ZD3Tmo2Ew#004224#004643.mp4,1,train,dataset-real/train
id10720#pAQuWBeaytU#000556#000633.mp4,1,train,dataset-real/train
id10874#1di1u5UQQkA#003275#003352.mp4,1,train,dataset-real/train
id11060#6WF3hXZJFoo#003324#003591.mp4,1,train,dataset-real/train
id10626#ZpaTMxc-S-c#000906#001028.mp4,1,test,dataset-real/train
id11184#D1WHFiTIbUE#000755#001265.mp4,1,val,dataset-real/train
id10689#mc5w8XDabxM#002060#002260.mp4,1,train,dataset-real/train
id10579#eswfrt1d9AE#000358#000604.mp4,1,train,dataset-real/train
id11211#rQlTPXdxjCY#007344#007613.mp4,1,train,dataset-real/train
id10009#AtavJVP4bCk#014886#014990.mp4,1,train,dataset-real/train
id10561#kLm2XPrtAEY#004167#004329.mp4,1,train,dataset-real/train
id10903#eZpZSIO6mSw#002841#003017.mp4,1,train,dataset-real/train
id10635#BG2NZl6gzjk#018058#018186.mp4,1,train,dataset-real/train
id10721#1ibDTdyaD6k#002209#002336.mp4,1,train,dataset-real/train
id10011#NY8rvshKUzU#000229#000476.mp4,1,train,dataset-real/train
id10191#TJvXkbjXY_8#003602#003828.mp4,1,train,dataset-real/train
id11028#MJk3PgPPP4U#002425#002528.mp4,1,val,dataset-real/train
id10823#VjAhMRwQY6M#026913#027154.mp4,1,train,dataset-real/train
id11117#Q8PrCvWmrPM#007155#007394.mp4,1,train,dataset-real/train
id10906#1zm-eSdBLXo#001279#001386.mp4,1,train,dataset-real/train
id10906#eTefQFzjEUw#004519#004610.mp4,1,train,dataset-real/train
id10466#Oa-gvLYpOec#003255#003412.mp4,1,train,dataset-real/train
id11182#F91Gbc-8zCw#000376#000576.mp4,1,train,dataset-real/train
id10720#BDIRZNlE5lg#002689#002939.mp4,1,train,dataset-real/train
id11067#baFBseCxWF0#004670#004847.mp4,1,test,dataset-real/train
id10138#YAnsbEv085w#001628#001772.mp4,1,val,dataset-real/train
id11088#x2m6UT2PEv0#012863#012973.mp4,1,val,dataset-real/train
id10605#ZxOTUBDjs0k#003388#003516.mp4,1,train,dataset-real/train
id10564#91Tujf8XXBo#003005#003269.mp4,1,train,dataset-real/train
id10686#OaJSKrDYmCA#003064#003309.mp4,1,train,dataset-real/train
id11122#0hQYDwSjLyU#002133#002250.mp4,1,train,dataset-real/train
id11087#q7xxJIiRNoM#015259#015463.mp4,1,train,dataset-real/train
id10720#hS4iRzg0T2M#004278#004372.mp4,1,train,dataset-real/train
id10689#KZIY_Rpi0ug#001642#001773.mp4,1,train,dataset-real/train
id11148#oRsSfHZhpTA#000676#000747.mp4,1,train,dataset-real/train
id10688#5nQ2BzTcMaU#004062#004161.mp4,1,train,dataset-real/train
id10785#nIDxrxaeskE#002087#002256.mp4,1,val,dataset-real/train
id11100#5oDO9Avn0qg#001534#001664.mp4,1,test,dataset-real/train
id10560#0RZ0fbokq-k#000344#000513.mp4,1,train,dataset-real/train
id10750#377w7_cw5U0#001944#002174.mp4,1,train,dataset-real/train
id10841#J5Mrn2k3kwE#002337#002427.mp4,1,train,dataset-real/train
id10720#9Qpc5rqO6gU#002272#002429.mp4,1,train,dataset-real/train
id10902#CQDQQyxHmzI#005069#005164.mp4,1,train,dataset-real/train
id10621#Z_g85zeR6Ik#003298#003451.mp4,1,train,dataset-real/train
id10629#5Asu7EWQ5d8#000771#001134.mp4,1,train,dataset-real/train
id10197#XgzPidw6xuM#002693#002845.mp4,1,train,dataset-real/train
id10223#xcTMbEHfB34#006652#006774.mp4,1,train,dataset-real/train
id10563#TnQtICvA1EI#001267#001434.mp4,1,train,dataset-real/train
id10071#A2bWI0qrkd8#003122#003334.mp4,1,train,dataset-real/train
id10720#P7OkDICYzpg#006041#006153.mp4,1,train,dataset-real/train
id11148#6DOt-Y6b0TA#018640#018742.mp4,1,val,dataset-real/train
id10622#5TnxCj72FLg#000781#000976.mp4,1,train,dataset-real/train
id10940#5fcfPAAUnxg#001919#002104.mp4,1,train,dataset-real/train
id10144#lRVeUceR3Z4#000488#000554.mp4,1,val,dataset-real/train
id10756#psPu6ooU8tA#005671#005772.mp4,1,train,dataset-real/train
id10819#ySUXVxbUjCk#000023#000200.mp4,1,train,dataset-real/train
id10940#dNvSDPINtxQ#002979#003101.mp4,1,test,dataset-real/train
id10105#vJSc3FB4US0#056993#057270.mp4,1,train,dataset-real/train
id11056#SEgYGeBeeAA#001199#001374.mp4,1,train,dataset-real/train
id10038#d-SooYXE3Fc#005499#005649.mp4,1,test,dataset-real/train
id10564#ffwR_qcdnes#003080#003204.mp4,1,train,dataset-real/train
id10870#RKYYTBXk3iE#002120#002221.mp4,1,train,dataset-real/train
id10466#DA6xmL2Z4RU#010533#010976.mp4,1,train,dataset-real/train
id10808#suFk_GZgpXk#002199#002517.mp4,1,train,dataset-real/train
id10776#t3iD42Kz8L0#003428#003589.mp4,1,train,dataset-real/train
id10998#Q-O0MtBvSgw#000125#001025.mp4,1,test,dataset-real/train
id10789#uH3cFAJv8xs#002883#003009.mp4,1,train,dataset-real/train
id10686#Ub6SPDiiCz0#004899#005288.mp4,1,test,dataset-real/train
id10222#5imkCa0724M#006247#006381.mp4,1,val,dataset-real/train
id10158#rDaEnmN3lNI#006828#006958.mp4,1,train,dataset-real/train
id10716#izK8qFXLrZY#005137#005354.mp4,1,train,dataset-real/train
id10716#fa-eNdVlQe0#003136#003252.mp4,1,train,dataset-real/train
id10823#fUJLx7lb_HI#005948#006148.mp4,1,train,dataset-real/train
id10754#yaULQKwKkfY#010357#010489.mp4,1,train,dataset-real/train
id10219#z3_bo-lEjXo#002005#002137.mp4,1,train,dataset-real/train
id10162#oLx8f--gbiM#005173#005323.mp4,1,train,dataset-real/train
id10188#DJk_5DLXnxQ#005571#006298.mp4,1,test,dataset-real/train
id11087#q7xxJIiRNoM#015468#015659.mp4,1,train,dataset-real/train
id10906#TKeWkN05d00#001415#001548.mp4,1,train,dataset-real/train
id10561#5IEDepJhq-o#000124#000351.mp4,1,train,dataset-real/train
id11002#LO3nU7eFEQ0#008662#009335.mp4,1,train,dataset-real/train
id11244#GcPsUzXov4M#003954#004338.mp4,1,train,dataset-real/train
id10067#42Vxg6o0Svs#006248#006417.mp4,1,train,dataset-real/train
id10258#61T3oEvQx68#001008#001127.mp4,1,train,dataset-real/train
id10560#TI_gXkvlLGo#007104#007182.mp4,1,train,dataset-real/train
id11148#jZK-29B50g0#004553#004806.mp4,1,train,dataset-real/train
id11248#QdBQTHX55yI#010086#010281.mp4,1,val,dataset-real/train
id10067#LWet2zhWjBg#006794#006940.mp4,1,train,dataset-real/train
id11025#RY_BazhnU44#008721#008832.mp4,1,train,dataset-real/train
id10822#IhgWTYoULtA#008298#008438.mp4,1,train,dataset-real/train
id10840#PR9f4cmOkBk#005013#005137.mp4,1,train,dataset-real/train
id10344#z8lbB3eaxJE#000712#000817.mp4,1,train,dataset-real/train
id10813#l9YLEUZJHdA#006792#006974.mp4,1,train,dataset-real/train
id10256#F0M2mAhPJXI#003202#003414.mp4,1,train,dataset-real/train
id10715#WIxJnSvFfY4#001784#002014.mp4,1,train,dataset-real/train
id10257#fI-1LgrsNNE#008072#008172.mp4,1,train,dataset-real/train
id10874#6IyZMMFSUqk#004362#004498.mp4,1,train,dataset-real/train
id11181#dKRkdFGAnu4#012565#012659.mp4,1,train,dataset-real/train
id10225#H0Ad5CtDv_A#001959#002289.mp4,1,train,dataset-real/train
id10564#JMknwC_fPkU#010882#011111.mp4,1,train,dataset-real/train
id10410#cKYTZp8y3Ao#007516#007842.mp4,1,train,dataset-real/train
id10756#Akpd_eQfOn8#005281#005430.mp4,1,train,dataset-real/train
id10940#pkhdeXa-qEo#005095#005212.mp4,1,train,dataset-real/train
id10560#2acqwAr_P_U#008107#008222.mp4,1,train,dataset-real/train
id10609#GJqFYiUVlZc#003085#003347.mp4,1,train,dataset-real/train
id10560#2acqwAr_P_U#005748#005845.mp4,1,test,dataset-real/train
id10688#5nQ2BzTcMaU#004695#005150.mp4,1,test,dataset-real/train
id10012#UJFb8jDbWl0#010707#010795.mp4,1,train,dataset-real/train
id10375#b_bzpV1Pqq0#001053#001165.mp4,1,train,dataset-real/train
id10907#CzidftOsE5c#014597#014696.mp4,1,test,dataset-real/train
id11059#pN5tCEAVJlY#002117#002280.mp4,1,train,dataset-real/train
id10466#DA6xmL2Z4RU#001700#001808.mp4,1,train,dataset-real/train
id10565#FnLWanCixkE#003634#003719.mp4,1,train,dataset-real/train
id10012#Mb2crBji7Cc#001537#001648.mp4,1,train,dataset-real/train
id10404#gOnhNkPgWBs#000864#001030.mp4,1,train,dataset-real/train
id10192#dhLZtMroa-Q#003796#004027.mp4,1,val,dataset-real/train
id11002#H4VSCIKkxss#007821#008146.mp4,1,train,dataset-real/train
id11181#sgl_MeIFvdU#002881#003189.mp4,1,train,dataset-real/train
id10936#1y9XR62zKvs#000680#000839.mp4,1,train,dataset-real/train
id10256#iy8TtnhkE4o#002937#003036.mp4,1,test,dataset-real/train
id10816#CZsMiHJWH28#007010#007188.mp4,1,train,dataset-real/train
id10624#1-GJ_9WhYcg#000826#001136.mp4,1,train,dataset-real/train
id10036#EAsTZq6lLHI#006101#006399.mp4,1,train,dataset-real/train
id10041#9fJl5wUSbMM#002157#002349.mp4,1,train,dataset-real/train
id10404#A4h7uIrL6xo#001871#002058.mp4,1,train,dataset-real/train
id10962#JS0-FmBrvLw#002728#002895.mp4,1,train,dataset-real/train
id10218#c2JJdy42sWU#006640#006796.mp4,1,test,dataset-real/train
id11182#mtOBsZpkz8I#002514#002686.mp4,1,test,dataset-real/train
id10715#oYzKZelxKDI#003017#003178.mp4,1,train,dataset-real/train
id10004#zcB1pnBt_Tc#000286#000478.mp4,1,train,dataset-real/train
id10824#ci96hmOV4Os#009751#009838.mp4,1,train,dataset-real/train
id10069#S2aHVHgxYQU#008054#008164.mp4,1,train,dataset-real/train
id10345#eFZzhwgI50I#009644#009805.mp4,1,test,dataset-real/train
id10220#Ogw1EgEdV9g#003390#003806.mp4,1,train,dataset-real/train
id10256#dAKwGq-PQqU#003292#003359.mp4,1,test,dataset-real/train
id10974#6sfJbHwmE5s#002772#002895.mp4,1,train,dataset-real/train
id10715#Rc2tztXAw4w#008527#008627.mp4,1,val,dataset-real/train
id10906#3xQZFAjVJqM#001188#001309.mp4,1,val,dataset-real/train
id10973#MPZgVXkmqug#005671#005788.mp4,1,train,dataset-real/train
id11214#kf1ELZhWtEM#002965#003090.mp4,1,train,dataset-real/train
id10002#6WO410QOeuo#003692#003882.mp4,1,test,dataset-real/train
id10842#cfG-zOBnY8Y#022875#022982.mp4,1,train,dataset-real/train
id10249#gnZEyw92hLU#004821#004936.mp4,1,train,dataset-real/train
id10261#bsHsJvWiOlU#001583#001756.mp4,1,train,dataset-real/train
id10964#zSH4JEdJEXU#008206#008370.mp4,1,train,dataset-real/train
id10935#ETDT0kqfjfA#011939#012805.mp4,1,train,dataset-real/train
id11181#K0UVl6K5FxY#004264#004455.mp4,1,val,dataset-real/train
id10003#K5zRxtXc27s#014297#014424.mp4,1,train,dataset-real/train
id10820#9meAl7N4fHg#004372#004718.mp4,1,train,dataset-real/train
id10528#ApGF0U9wXTU#004109#004753.mp4,1,train,dataset-real/train
id10345#QUWsalAbmFc#001714#001951.mp4,1,train,dataset-real/train
id10687#lNnZ52QSws4#010206#010345.mp4,1,train,dataset-real/train
id10598#4HvcwvtDLKw#003251#003724.mp4,1,train,dataset-real/train
id10466#DA6xmL2Z4RU#000709#000886.mp4,1,train,dataset-real/train
id11211#O77p-6-AqP4#014339#014539.mp4,1,train,dataset-real/train
id10254#q4gRWOmYYkc#000335#000416.mp4,1,train,dataset-real/train
id10569#z7aacYVwUc0#001792#002417.mp4,1,train,dataset-real/train
id11247#VUU2CzTdpMs#006032#006135.mp4,1,val,dataset-real/train
id10104#MI0UO-B1yQA#002627#003271.mp4,1,test,dataset-real/train
id10378#mM1JHNC3KdQ#001429#002452.mp4,1,train,dataset-real/train
id10561#5RLeYEUPgAo#006806#006966.mp4,1,train,dataset-real/train
id10906#TKeWkN05d00#004414#004622.mp4,1,train,dataset-real/train
id10976#OIMjmaeRaBw#001444#001571.mp4,1,val,dataset-real/train
id11185#tX1nPwBAJwc#001035#001139.mp4,1,train,dataset-real/train
id10977#NIyV2QZ9a0M#010900#011111.mp4,1,test,dataset-real/train
id10219#r98AOB6G9bo#001787#001910.mp4,1,train,dataset-real/train
id10564#S-OUAf6Bg0M#004713#004852.mp4,1,val,dataset-real/train
id10144#hMziHjQzJMs#004644#004848.mp4,1,val,dataset-real/train
id10626#ZpaTMxc-S-c#001603#001749.mp4,1,train,dataset-real/train
id10999#G5R2-Hl7YX8#005530#005906.mp4,1,train,dataset-real/train
id10603#d8qkqygSb7g#005256#005436.mp4,1,train,dataset-real/train
id10321#GtUep_eTQ7U#003362#003503.mp4,1,train,dataset-real/train
id10722#snEFgMJJ7wA#025150#025252.mp4,1,train,dataset-real/train
id10259#RhtEKbRiTnU#006391#006542.mp4,1,train,dataset-real/train
id10094#ntw3-zOROlo#003289#003452.mp4,1,train,dataset-real/train
id10249#7oJFuMo0Fmc#001272#001386.mp4,1,train,dataset-real/train
id10904#oL2J19duVLE#005223#005697.mp4,1,train,dataset-real/train
id11055#4pOe8JTil3I#010806#011039.mp4,1,train,dataset-real/train
id10604#rK7wA3X0S-M#000778#000929.mp4,1,val,dataset-real/train
id10006#DjrTX2Z-rzI#001819#001993.mp4,1,val,dataset-real/train
id10934#jTzXEO4VP3Q#008111#008295.mp4,1,val,dataset-real/train
id10467#WBXq41BlRlY#000957#001057.mp4,1,train,dataset-real/train
id10755#2spD3THclkI#002335#002441.mp4,1,train,dataset-real/train
id10808#JODjFJuaeIU#002686#002788.mp4,1,test,dataset-real/train
id10687#hR6iRmtUM_g#002495#002709.mp4,1,train,dataset-real/train
id10935#ETDT0kqfjfA#047599#047985.mp4,1,train,dataset-real/train
id10406#FiyTw1mHYTY#000789#000931.mp4,1,train,dataset-real/train
id10097#mJo37SEoITU#000605#000859.mp4,1,train,dataset-real/train
id10968#HUXcMwXqdEY#001989#002110.mp4,1,train,dataset-real/train
id10936#meieEaUA66E#000932#001051.mp4,1,test,dataset-real/train
id11211#t9mtPhZEJoQ#000270#000397.mp4,1,train,dataset-real/train
id10935#E1xHSc40Kuw#008868#009028.mp4,1,train,dataset-real/train
id10629#v4L6NT0HjrE#000290#000410.mp4,1,val,dataset-real/train
id10406#rN7n45Ueu60#007497#007697.mp4,1,train,dataset-real/train
id10689#Tm_lH_mQNmw#003071#003371.mp4,1,test,dataset-real/train
id10374#6btPei03bv0#007701#007846.mp4,1,train,dataset-real/train
id10345#eFZzhwgI50I#008611#009051.mp4,1,train,dataset-real/train
id11183#NeUuWO8UleE#004700#004872.mp4,1,train,dataset-real/train
id11245#LCsxaXRBX4k#006557#006723.mp4,1,val,dataset-real/train
id10874#4PQWDLOPaGI#002950#003139.mp4,1,train,dataset-real/train
id11181#dKRkdFGAnu4#012659#012850.mp4,1,train,dataset-real/train
id11181#sgl_MeIFvdU#001877#002034.mp4,1,train,dataset-real/train
id10621#MAZyGbvVjqU#002673#002779.mp4,1,val,dataset-real/train
id11000#k9Cj0sUl8pM#003124#003350.mp4,1,test,dataset-real/train
id10261#bsHsJvWiOlU#002814#002937.mp4,1,train,dataset-real/train
id11181#XsiRQ8XiWOk#001490#001685.mp4,1,train,dataset-real/train
id10906#1zm-eSdBLXo#000834#001148.mp4,1,train,dataset-real/train
id10783#P0fcl9-MGE8#000573#000842.mp4,1,train,dataset-real/train
id10197#eVEvnkj7cDE#000393#000506.mp4,1,train,dataset-real/train
id10689#Tm_lH_mQNmw#003634#003837.mp4,1,val,dataset-real/train
id10905#cevM52fwmh8#011063#011171.mp4,1,train,dataset-real/train
id10931#zjuonbHlU2Q#002721#003024.mp4,1,train,dataset-real/train
id10223#nFsLS0Dtij8#002205#002368.mp4,1,train,dataset-real/train
id10750#3oqzMfP3xTU#004715#005070.mp4,1,val,dataset-real/train
id10823#fUJLx7lb_HI#010559#010682.mp4,1,train,dataset-real/train
id10099#SrfOdz6lg-Y#007442#007635.mp4,1,train,dataset-real/train
id11024#LT16_SZUEUA#004109#004364.mp4,1,test,dataset-real/train
id10377#Sva6GvQw-qo#005043#005160.mp4,1,test,dataset-real/train
id10468#EICQVj70ePE#005370#005571.mp4,1,train,dataset-real/train
id10404#U7-8muCNt6g#002613#002740.mp4,1,train,dataset-real/train
id10228#CULPm5jJFdU#001517#001617.mp4,1,train,dataset-real/train
id10129#5NzAUVyVt98#015958#016189.mp4,1,train,dataset-real/train
id11002#LO3nU7eFEQ0#003444#003611.mp4,1,train,dataset-real/train
id10257#K15lRgcitSw#004638#004938.mp4,1,train,dataset-real/train
id10976#cH0DPcvYdKU#041676#041789.mp4,1,train,dataset-real/train
id10313#zrIc52lvsAU#000425#000549.mp4,1,train,dataset-real/train
id10003#K5zRxtXc27s#012097#012215.mp4,1,train,dataset-real/train
id11211#O77p-6-AqP4#004571#004809.mp4,1,train,dataset-real/train
id10406#rN7n45Ueu60#001226#001335.mp4,1,train,dataset-real/train
id10157#dATog1S1tIw#003896#004161.mp4,1,train,dataset-real/train
id11213#3LPlJOmuVtA#006366#006466.mp4,1,train,dataset-real/train
id10220#vxdZosTSj48#001239#001384.mp4,1,val,dataset-real/train
id10715#pCkz5N0a0RY#001081#001476.mp4,1,train,dataset-real/train
id10715#WIxJnSvFfY4#006964#007166.mp4,1,train,dataset-real/train
id10964#EnvDKuGlPhU#002934#003070.mp4,1,train,dataset-real/train
id10755#2spD3THclkI#001788#002258.mp4,1,train,dataset-real/train
id10993#XI0jZhZt-Mo#005411#005567.mp4,1,train,dataset-real/train
id11184#Au9CHiHTtnk#003144#003279.mp4,1,train,dataset-real/train
id10007#Lc2IMwkXgnI#000557#000683.mp4,1,test,dataset-real/train
id10570#dWFvO5ICPi0#007790#007937.mp4,1,train,dataset-real/train
id10636#E_jFviAVN2w#012856#013177.mp4,1,train,dataset-real/train
id11060#6WF3hXZJFoo#007130#007200.mp4,1,train,dataset-real/train
id10785#oWvwZOsSQnQ#005728#006019.mp4,1,train,dataset-real/train
id10905#rm0Rl33HpEs#004859#005146.mp4,1,train,dataset-real/train
id11002#H4VSCIKkxss#005317#005554.mp4,1,train,dataset-real/train
id11246#GdOBXSK2c10#001685#001815.mp4,1,train,dataset-real/train
id11025#wxrh4hm5YbM#002824#002942.mp4,1,train,dataset-real/train
id11062#H5I-FSvSH-g#002240#002477.mp4,1,train,dataset-real/train
id10501#iiOTw-gyKoM#003213#003409.mp4,1,train,dataset-real/train
id10008#l8vq6uu_aNE#000870#000969.mp4,1,val,dataset-real/train
id10715#61aqe1l7-B4#006575#006763.mp4,1,train,dataset-real/train
id10935#ETDT0kqfjfA#000659#000774.mp4,1,train,dataset-real/train
id10590#fYjgEArWT_8#003353#003457.mp4,1,train,dataset-real/train
id10141#zHtmdnWUjcY#014473#014760.mp4,1,val,dataset-real/train
id10812#d0Wydm6lynY#000803#000935.mp4,1,train,dataset-real/train
id10560#0RZ0fbokq-k#000532#000665.mp4,1,train,dataset-real/train
id11029#CruwxXCql70#001328#001741.mp4,1,train,dataset-real/train
id10823#PSJylEfuOrE#002624#002737.mp4,1,val,dataset-real/train
id10501#iiOTw-gyKoM#005546#005626.mp4,1,train,dataset-real/train
id10410#rHmTJk4rEAs#002307#002603.mp4,1,train,dataset-real/train
id10996#EFfIIkfACx8#024779#024907.mp4,1,train,dataset-real/train
id10818#WVQYsmh0Vl8#006012#006536.mp4,1,train,dataset-real/train
id11211#dvnHqf64_RM#002958#003141.mp4,1,test,dataset-real/train
id10934#APrftfxDVTM#000412#000601.mp4,1,train,dataset-real/train
id10753#rKuwEv0k264#002573#002693.mp4,1,train,dataset-real/train
id10776#Mv8ZKqiiv0k#002159#002272.mp4,1,test,dataset-real/train
id10405#QDci3wvb4y4#002031#002237.mp4,1,train,dataset-real/train
id10997#e9QfoVWv6ks#003202#003705.mp4,1,train,dataset-real/train
id10374#ecZf_nvdKvM#006536#006695.mp4,1,test,dataset-real/train
id10967#P8O80I9OgR4#004405#004546.mp4,1,train,dataset-real/train
id10501#IXWYUggFN7w#001592#001713.mp4,1,train,dataset-real/train
id10689#oQ7glN_emO4#002101#002227.mp4,1,train,dataset-real/train
id10844#n3JBoirGzlc#000302#000669.mp4,1,train,dataset-real/train
id10374#ecZf_nvdKvM#005112#005289.mp4,1,train,dataset-real/train
id11211#lVQGcW_y3sQ#015905#016125.mp4,1,train,dataset-real/train
id10098#x5dzO9YpvRA#001252#001468.mp4,1,train,dataset-real/train
id10195#rL-gLMid__8#000703#000828.mp4,1,train,dataset-real/train
id10935#ETDT0kqfjfA#062026#062255.mp4,1,train,dataset-real/train
id10624#05mq_Q8pwA4#000184#000359.mp4,1,train,dataset-real/train
id10064#sRK36oyidyc#009345#009716.mp4,1,train,dataset-real/train
id10939#XIXGXN9zgoM#002704#002826.mp4,1,train,dataset-real/train
id10408#v_jmIsq8axU#004623#004735.mp4,1,train,dataset-real/train
id10973#vz9arqhujvQ#001463#001606.mp4,1,val,dataset-real/train
id10970#eKkz_sTJbqc#000076#000197.mp4,1,train,dataset-real/train
id10002#RLKKsYiCMvc#012299#012455.mp4,1,train,dataset-real/train
id10467#WBXq41BlRlY#002575#002688.mp4,1,train,dataset-real/train
id10845#Hpk138VSYTY#002121#002250.mp4,1,train,dataset-real/train
id10097#VBVZKMrcmx8#008490#008690.mp4,1,train,dataset-real/train
id10622#pKu03mxA25k#004483#004765.mp4,1,train,dataset-real/train
id10788#F_ZoD9bHV4Y#002947#003063.mp4,1,train,dataset-real/train
id10036#NP3WmxUdvnI#004336#004461.mp4,1,val,dataset-real/train
id11182#99m0jy6_ZTg#001969#002156.mp4,1,train,dataset-real/train
id10159#Y5JA85Feaac#003443#003621.mp4,1,train,dataset-real/train
id10466#l3LO6RJFirs#000869#001037.mp4,1,train,dataset-real/train
id10345#eFZzhwgI50I#000879#001013.mp4,1,train,dataset-real/train
id10783#Osso1NQlyAw#002144#002281.mp4,1,train,dataset-real/train
id11117#h8KF-hZKxn8#002391#002576.mp4,1,train,dataset-real/train
id10900#gOJIiIqoV9s#002409#002552.mp4,1,train,dataset-real/train
id10626#pj17G6z_6xY#002005#002183.mp4,1,train,dataset-real/train
id10561#bf4k7UHX7yM#001722#001988.mp4,1,train,dataset-real/train
id11088#x2m6UT2PEv0#015047#015249.mp4,1,train,dataset-real/train
id10724#JNMeEXwXbqw#002048#002167.mp4,1,train,dataset-real/train
id10231#DqItcKbKblE#003842#004004.mp4,1,train,dataset-real/train
id11241#UyT4g2g4bu0#000302#000407.mp4,1,test,dataset-real/train
id10231#Cfz6KgPti3Y#007894#008195.mp4,1,test,dataset-real/train
id10497#EsHJPBrSHlw#000896#001018.mp4,1,train,dataset-real/train
id10757#Yta0Nrl7-fo#007841#008055.mp4,1,train,dataset-real/train
id10751#6KjsxA94YI0#021593#021707.mp4,1,val,dataset-real/train
id10140#ZQFSedwxeSc#003909#004097.mp4,1,train,dataset-real/train
id10072#M5lYNe7y2QY#019529#019696.mp4,1,test,dataset-real/train
id10560#plq5c5Df-JM#000508#000771.mp4,1,train,dataset-real/train
id11185#opolAxUsieQ#002738#002900.mp4,1,train,dataset-real/train
id10038#TUswon1ZAXw#016032#016154.mp4,1,train,dataset-real/train
id10101#doK4sIjaoTA#005186#005358.mp4,1,train,dataset-real/train
id11061#ZNZddVsZrJk#004913#005008.mp4,1,train,dataset-real/train
id10818#VaxjUkL42s4#004353#004588.mp4,1,train,dataset-real/train
id10497#Sj3N83apyXY#001603#001934.mp4,1,train,dataset-real/train
id11087#q7xxJIiRNoM#017293#017728.mp4,1,train,dataset-real/train
id10071#A2bWI0qrkd8#007273#007453.mp4,1,train,dataset-real/train
id10931#5SYe2lwyGtY#000804#001454.mp4,1,train,dataset-real/train
id10105#Z4zvj6SOBZs#002648#002846.mp4,1,val,dataset-real/train
id10072#M5lYNe7y2QY#003194#003325.mp4,1,val,dataset-real/train
id10218#YUFjR_Pgx28#007952#008121.mp4,1,test,dataset-real/train
id11182#mtOBsZpkz8I#005333#005555.mp4,1,train,dataset-real/train
id10973#DZl7b4RwF9I#001138#001777.mp4,1,train,dataset-real/train
id10070#TmIuUqaHFqI#000487#000948.mp4,1,train,dataset-real/train
id10104#MSV9xFqcEh8#000432#000596.mp4,1,train,dataset-real/train
id10560#2acqwAr_P_U#005207#005320.mp4,1,train,dataset-real/train
id10813#QNIRGaSOcYI#003239#003366.mp4,1,train,dataset-real/train
id10757#8Z2g6wsmngo#003472#003578.mp4,1,test,dataset-real/train
id10158#OZGbwkogmco#010525#010646.mp4,1,val,dataset-real/train
